1,0, i will be taking tuesday and friday of this week off  i will be at home and available by cell phone  if needed  i will be able to come into the office for a short period of time 
2,0, all of us are aware of the energy crisis confronting us  and the situation might get a lot worse this summer  pge has taken actions to reduce energy consumption  eg  decreasing the amount of lighting within the building in the spirit of energy conservation  chris calger and i are asking that you turn off your monitors each day  you do not need to log out of your computers to do thissimply press the monitor off button  if you have any questions about how to turn off your monitors  check with dave steiner in our it department thanks for your cooperation 
3,0, over the last couple of years we have had numerous social events including holiday parties  companysponsored outings to edgefield  postquarterly meeting outings  and going away parties  while i hope that people thoroughly enjoy themselves  i ask that you keep in mind that we all have to act professionally and responsibly during and after these events  i have been working with chris calger and amy fitzpatrick to put together some guidelines for companysponsored social events the company will provide soft drinks  beer  and wine  you may choose to order other beverages at your expense functions will run for a specified period of time  if there is an open bar  we will establish a time certain after which enron will not pay for any additional drinks if you require assisance getting home  please contact a taxi and submit the fare for expense reimbursement with no questions asked  the last thing in the world we want is to have people break the law or put their safety and the safety of others in jeopardy let me know if you have any questions  thanks for your cooperation 
4,0,  forwarded by tim beldenhouect on 04192001 0802 am  alan comnes 04192001 0753 am tomatt motleypdxectect  tim beldenhouectect cc subjectfwd californians for renewable energy  inc care v bchydro  et al  el0165 i meant to say  maybe the expat question will be answered here   forwarded by alan comnespdxect on 04192001 0800 am  ronald carroll rcarrollbracepattcom on 04192001 064931 am togfergusbrobeckcom  rayalvarezeienroncom  acomnesenroncom  cyoderenroncom  jsteffeenroncom  rsandersenroncom  smaraenroncom  sbishopgibbsbrunscom cc subjectfwd californians for renewable energy  inc care  v bchydro  et al  el0165 date thu  19 apr 2001 072707 0500 from tracey bradley tbradleybracepattcom to aryeh fishman afishmanbracepattcom andrea settanni asettannibracepattcom dan watkiss dwatkissbracepattcom kimberly curry kcurrybracepattcom ronald carroll rcarrollbracepattcom subject californians for renewable energy  inc care  v bc hydro et al  el0165 mimeversion 10 contenttype multipartmixed boundary5d06b43c1a7b1de3 fyi  attached is a complaint filed by care on april 16 against bc hydro  powerex  mirant and bpa with the ladwp thrown in as an unnamed respondent  the complaint is principally directed against bc hydro and powerex  it essentially accuses bc hydro and powerex of manipulating the reservoirs in bc and transmission capacity reserved by powerex on the bpa system to cob and nob to withhold power during a period of peak demand to contrive a shortage and test their market power  care accuses bc hydro and powerex of violating section 206 of the fpa  state and federal antitrust laws  the civil rights of californians under title vi of the civil rights act of 1964 and nafta the complaint is long on sensational allegations and short on facts  the evidence proffered in the complaint consists of a rant off the yahoo message board by an unnamed power trader in spokane we think it is an avista trader  selected transmission data from the iso  the la times article of april 11  2001 regarding the isos report on powerex  bpa and ladwp  the iso report itself  and bc hydros residential rate schedule  care requests ferc to initiate an investigation  seeks unspecified refunds and punitive damages and also appears to want ferc to have the secretary of doe declare an emergency under section 202c of the fpa and compel deliveries of electricity ferc has noticed the complaint and has established may 8 as the due date for interventions and responses  el0165tiff 
5,0, the last couple of days on eol have been amazing  this is really impressive  forwarded by tim beldenhouect on 04252001 0658 am  kate symes                04242001 0400 pm totom alonsopdxectect  robert badeerhouectect  tim beldenhouectect  fran changpdxectect  sean crandallpdxectect  michael m driscollpdxectect  heather duntonpdxectect  mark fischerpdxectect  samantha lawpdxectect  chris mallorypdxectect  jeremy morrispdxectect  matt motleypdxectect  jeff richterhouectect  holden salisburypdxectect  diana scholteshouectect  mike swerzbinhouectect  bill williams iiipdxectect cc subjectdaily eolice summary 424 
6,0,  forwarded by tim beldenhouect on 04192001 0805 am  ray alvarezenron 04192001 0803 am tosteve waltonhouectect  susan j maranaenronenron  alan comnespdxectect  leslie lawnernaenronenron  rebecca w cantrellhouectect  donna fultoncorpenronenron  jeff dasovichnaenronenron  christi l nicolayhouectect  james d steffesnaenronenron  tim beldenhouectect cc subjectcommission agenda market monitoring and mitigation fyi  docket no el009512 market monitoring and mitigation appears on the commissions agenda for next wednesday  as agenda item cae42 embedded stdolelink 
7,0, for your reading pleasure tim  forwarded by tim beldenhouect on 04162001 0725 am  alan comnes 04132001 0150 pm togfergusbrobeckcom  tim beldenhouectect  rcarrollbracepattcom  ray alvareznaenronenron  susan j maranaenronenron cc subjectfw fact sheet re cal iso study from the bonneville power administration    this fact sheet addresses statements in a recent la times article   asserting that bpa  among others  manipulated prices on the california   electricity market     aes  caes and other bpa staff may distribute the fact sheet to outside   parties as you believe appropriate                           casalestp3doc     for additional information  contact steve oliver at 503 2303295   casalestp3doc 
8,0, fyi  forwarded by tim beldenhouect on 04302001 0743 am  fromjohn j lavoratoenronenronxgate on 04302001 0940 am cdt totim beldenhouectect  david portenronenronxgate cc subjectfw west var tim you will get stopped out  i talked to david port today because last year we spent a lot of time cleaning up gas var and now we must spend the time fixing power var  however  until its fixed i have no choice but to use the reported numbers original message from belden  tim sentmonday  april 30  2001 919 am tolavorato  john kitchen  louise gorny  vladimir ccpresto  kevin subjectwest var the numbers being generated for the wests var do not comport with what i believe our risk to be  i think that it may have to do with the correlation across months and across locations  for example  the ltnw book has a grant total of 3 000 mwh from now through september onpeak and 194 000 mwh from now through september offpeak  the var report shows mike with 20 million of var  about 16 million of it coming between now and september  we have a total var of 30 million  with about 20 million between now and september  by my rough calculations  we would have to have the entire curve move roughly 100mwh in one day for this var to be accurate  that means that once every 20 days the entire summer curve  peak and offpeak  would have to move in excess of 100mwh  i might add that we are short q4 which im not giving us any credit for as an offset i understand that there is a lot of risk on our books  i just dont think that it is as much as the var model is spitting out  wierd things happen in the var model and option valuation models due to the interaction of the blending formula on the volatility and the correlations as we approach delivery  we see the same thing with option valuations  we see option model valuations eg  transmission spread options going through the roof when they are trading for fractions of our model valuations in reality  similarly  the var model valuations move up really fast as the summer approaches bottom line  i need to know what you want us to do  we are chewing up a lot of var  if we are going to get stopped out i need to know now  i think that it would be a shame to close out of a largely spread position that wouldnt necessarily have any practical impact on our real profitability but would make the model happy 
9,0, congressional republicans draft energy bill to aid the west09 rep joe barton has spliced together emergency legislation aimed at aiding  energy markets in the western united states via funding for improvements in californias constrained transmission line sp15 and directing federal dis aster officials to prepare for power outages  the move by republicans came as democratic criticism of the bush administrations response to the calif ornia power crisis intensified wednesday  although the bill will not conta in the price caps sought by democrats and a handful of republicans  barton  said he would allow amendments in support of price controls during committe e deliberations  a list circulated by gop staff in recent weeks includes a range of ideas such as relaxing environmental rules  subject to a governor s request increasing federal energy assistance to lowincome consumers f iring up mothballed power plants and directing federal facilities to reduc e energy use by 10  additionally  the bill would grant governors the flex ibility to allow power plants that have exceeded emissions limits to tempor arily keep operating during emergencies09 
10,0, should we be doing this  forwarded by tim beldenhouect on 04122001 0732 am  louise kitchen 04122001 0727 am tokevin m prestohouectect  tim beldenhouectect cc subjectfyi dynegydirect introduces hourly power dynegy introduces hourly power products to dynegydirect realtime market information provides customers with greater control and efficiency houstonbusiness wireapril 12  2001dynegy inc nysedyn has added hourly power products to dynegydirect  the companys internetbased  commissionfree businesstobusiness portal and trading site for energy and communications commodities since trading began in november 2000  dynegydirect has recorded more than 14 billion in notional transactions and now offers in excess of 700 products along with the energy and emission allowance product offerings  dynegydirect now offers hourly power products backed by dynegys diversified commercial asset base hourly power markets for onpeak hours will initially be available at major interconnects in the midwest as dynegys generation portfolio expands throughout the country  additional north american hourly products and locations will be added to dynegydirect posting our products and services online through dynegydirect enables our customers to execute in realtime  said matt schatzman  president of energy trading for dynegy inc this is especially important in the hourly market where trading decisions are analyzed each hour in a ten to 20 minute window dynegydirect provides customers with realtime access to prices for natural gas  power  natural gas liquids  coal and emission allowances in north america dynegy customers and new users can view dynegydirects features and register online by visiting wwwdynegydirectcom httpwwwdynegydirectcom dynegy inc is a leading provider of energy and communications solutions to customers in north america  the united kingdom and continental europe the companys leadership position extends across the entire convergence value chain  from power generation  wholesale commercial and industrial marketing to trading of power  natural gas  coal  emission allowances  weather derivatives  broadband and the transportation  gathering and processing of natural gas liquids 
11,0, i am trying to put together a reference sheet for important power trading numbers and conversions  this will be used as part of a training course put on by jon koomy  for example 8760 hours per year on peak hours are roughly 56 per year and off peak hours are roughly 44 per year one natural gas futures contract contains 10 000 mmbtus please help me with this exercise  think about what number you use everyday and write them down for me by the end of monday thanks 
12,0, there is a 25 mw heavy load schedule that bpa is generating contract 23299 and pge sinks at system   the schedule is going realtime because bpa transmission group did not build the proper account for this path  we bought from bpa deal  3083371 and sold to epme deal  4897351  please refer to epme tag number 10416  i spoke with matt at bpa power side who agreed this was a good schedule  be sure to call everyone in the path to check out thanks  stacy 5038077861  
13,0, original message from 09lynn richardson lerichrdwapagovenron mailtoimceanotes22 lynn20richardson22203clerichrd40wapa2egov3e40enronenroncom20 sent09monday  june 18  2001 325 pm to09brucemciverbchydrobcca lisawillbchydrobcca navjotejagpalb chydrobcca ddelzerbepccom thyldenbepccom davidtoolecargillcom  jeffreycravenscargillcom markmyerscargillcom hgreencsuorg skoch csuorg philticedeseretgtcom fwrightdigisysnet cherielsteigerwald dynegycom clemons  amy semperger  cara robinson  donald runswick  stac y shultsjwerogecom rfrancisidacorpenergycom jshadieidahopowercom kgillisidahopowercom pandersonidahopowercom tmilamidahopowercom t tayloridahopowercom biggstlaclosalamosnmus chambellanlaclosalamos nmus greggoettingmirantcom tedbaumanmirantcom paulsmallwoodnce powercom clangstonnmppenergyorg cstanleynmppenergyorg dbreithauptn mppenergyorg jwoitanmppenergyorg kgadennmppenergyorg lhartgravenmp penergyorg dpettingeroppdcom transprovoppdcom aivarssaukantspacif icorpcom davidcorypacificorpcom dickdowdypacificorpcom loriwisbe ckpacificorpcom theresaandrespacificorpcom jthomaspnmcom deanluc iukpowerexcom malcolmstewartpowerexcom marzenapiotrowiczpowerexco m michellehileypowerexcom 24hourdeskpowersrccom dmpetritzpplmtcom  jswilliamsonpplmtcom btomskyrmgcicom kamurdocsrpnetcom provosly nskystateutus bhortontnskcom csamsontnskcom slongtnskcom ariel laweistransaltacom clintkorchinskitransaltacom jadewardtransalta com johnesiawtransaltacom karenpelleytransaltacom keithitaylort ransaltacom marzenaplotrowicatransaltacom meghanabhattransaltacom murrayhnatyshyntransaltacom wayneyoungtransaltacom mikthetristate gtorg shaschtristategtorg terryuampscom cevansutilicorpcom cherr ysmithwilliamscom cyndymielkewilliamscom jamesdonaldsonwillliams com cliffbarkerxemktcom subject09loss tag reminder transmission customers the western area colorado missouri control area wacm has just implemented a new scheduling package and thought this would be a good time to offer a  reminder about how loss energy tags for delivery to wacm are to be complete d 1  please ensure that wacm is the last pse on the tag  this is importan t as it provides proper credit to the transmission customer for losses deli vered 2  in the comments field  please put the words wacm losses  if the ta gs are for a realtime transaction from the previous week  please indicate  the date ie  wacm losses for mmddyy 3  prescheduled transactions require a concurrent tagging of loss energy t o wacm 4  realtime transactions require a return of loss energy to be accomplish ed same day  next week  same profile 5  it is allowable to combine losses due in any dayweekmonthseason on a single tag if that is easier for you to do so  wacm calculates the amount of loss energy due from a transmission customer per day based on preschedu led transaction losses due on day 0  plus realtime transaction losses due  from day 7 we are working with wacm operations staff to see if  with the new schedulin g software implemented  we will be able to accept realtime transaction los s energy concurrent with the realtime transaction  if we are able to effe ct that change  it will be posted on oasis and we will get an email off to you immediately in the meantime  if you have any questions  please give me a call or send a n email lynn richardson public utilities specialist rmr 970 4617440 
14,0, there is a 25 mw light load schedule that aquila canada is generating and ava sinks at there system   the schedule is going realtime because aquila reported the transmission incorrectly to bpa transmission group  we bought from aquila deal  5089081 and sold to wwp deal  1625081  please refer to aquila tag numbers 167799 and 167797  be sure to call everyone in the path to check out thanks  stacy 503 8077861 
15,0, preschedule had a heckuva day on friday  due to many problems  some of our tags were not completed until after the 3pm preschedule deadline  apparently  some of our counterparties automatically deny late tags  though they may be corrections of tags made prior to the deadline  in any case  we have a list of tags that have been submitted as realtime tags and the schedules should be treated such  the tags and paths are as follows 25869    delayed tag needs submitted no later than an hour before schedule flows  10mw  he2334 on 0701  pscogwsyspscotwsyscraiggfdeserrettcraigbonanza4869 mnfdeserrettbonanzamona4869mnfpactmonaredbutte133871fnevptredbuttemead1022243mnfpscoepmiapstmeadpv22937empiapstmeadwwpv 22936fepmipacecisotpvmalinpacetmalpace syspace 25872  delayed tag needs submitted no later than an hour before schedule flows   10mw he722 in 0701  pscogwsyspscotwsyscraiggfdeserettcraigbonanza4869 mnfdeserettbonanzamona4869mnfpactmonaredbutte133871fnevptredbuttemead1022243mnfpscoepmiapstmeadwwpv 22936fepmisrpsrptpvkyrenegfsrp 25873  delayed tag needs submitted no later than an hour before schedule flows   15mw  he722 in 0701  pscogwsyspscotwsyscraiggfdeserettcraigbonanza4869 mnfdeserettbonanzamona4869mnfpactmonaredbutte133871fnevptredbuttemead1022243mnfpscoepmiapstmeadwwpv 22936fepmipnmepetpvwwsrptwwmeadnevpmead 25823  25mw he722 on 0701  dgtmonaaeppscoepmipactmonaredbuttenevptredbuttemeadnevp 25824  15mw  he16 on 0701  dgtmonaaeppscoepmipactmonaredbuttenevptredbuttemeadcrcmead 25825  10mw  he16 on 0701  dgtmonaaeppscoepmipactmonaredbuttenevptredbuttemeadcrcmead 25870     delayed tag needs submitted no later than an hour before schedule flows   10mw  he2334 on 0702  pscogwsyspscotwsyscraiggfdeserrettcraigbonanza4869 mnfdeserrettbonanzamona4869mnfpactmonaredbutte133871fnevptredbuttemead1022243mnfpscoepmiapstmeadpv22937empiapstmeadwwpv 22936fepmipacecisotpvmalinpacetmalpace syspace thanks  donald ps  lisa will be adding to this list with a following note 
16,0, lisas tags that have been withdrawn because they were late and reentered as delayed tags for real time withdrawn tagnew delayed tag for real time 2587625881 2576525883 2576225884 2588025886 2587725887 2587925888 2586525890 2588925891 2587525892 2587125893 2587425894 susie wilson enron north america cell 5037781131 
