0,1, subject congratulations from  the lottery coordinator   international promotions  prize award department dear sir  madam   results for third category draws royal stakes south africa wishes to inform you of the results of it  s third category draws held on the 3 rd april 2004  we are happy to officially inform you that you have emerged a winner under our third category draws   which is part of our promotional draws  participants were selected through a computer ballot system drawn from 40   000 names  email addresses of individuals and companies from africa   america   asia   canada   europe   middle east   and oceania as part of our international promotions program  you  your company   attached to ticket number 28  04  1376   with serial number 20  431 drew the lucky numbers 12   18   21   32   41   47  31    and consequently won in the third category  you have therefore been awarded a lump sum pay out of us  2   500   000  00  two million five hundred thousand united states dollars  in cash   which is the winning payout for third category winners  this is from the total prize money of us  5   000   000  00 shared between 2 international winners in the third category  congratulations    your fund is now deposited with apex finance and investment group insured in your name  in your best interest and also to avoid mix up of numbers and names of any kind   we request that you keep the entire details of your award strictly from public notice until the process of transferring your claims has been completed   and your funds remitted to your account  this is part of our security protocol to avoid double claiming or unscrupulous acts by participants  nonparticipants of this program  we also wish to bring to your notice our mid year  2004  high stakes where you stand a chance of winning up to us  25  5 million   we hope that with a part of your prize you will participate  please contact your claims agent immediately   to begin your claims process  mr  joshua leon   foreign department manager   apex finance and investment group  tel  fax   27 828675346 email  joshualeon 7  apexfandigroupsa  net for due processing and remittance of your prize money to a designated account of your choice  remember   you must contact your claims agent not later than two weeks from the date of receipt of this mail  after this date   all funds will be returned as unclaimed  note  for easy reference and identification   find below your reference and batch numbers   remember to quote these numbers in every one of your correspondence with your claims agent  reference number  3 rss  7 batch number  nd  21 congratulations once again from all our staff and thank you for being part of our promotions program  sincerely   the lottery coordinator   royal stakes   south africa  11 parkfield road   illovo   jhb  south africa   tel  fax   27 823622669 n  b  any breach of confidentiality on the part of the winners will result to disqualification  please do not reply to this mail  contact your claims agent   terms and conditions apply  mail sent from noise pollution radio webmail  http    radio  noisepollution  com 
0,1, subject no more wife unsatisfied  hey it works   content  type  text  plain  content  transfer  encoding  quoted  printable this is the break your waiting for   soft tabs   a generic cialis but better    it dissolves in you mouth which will go directly to you blood stream  15  minutes or less to feel the hardness going on  visit our website for more info  r  emove  
0,0, why is aeco basis so low on the list   is nwpl mapped differently than aeco  what about the correlation to nymex on aeco  
0,0,                        forwarded by phillip k allen hou ect on 01 22 2001 02 06 pm                             from  travis mccullough on 01 22 2001 01 48 pm cst to  phillip k allen hou ect ect cc  subject  re  response to pge request for gas draft response to pge    do you have any comments  travis mccullough enron north america corp  1400 smith street eb 3817 houston texas 77002 phone    713  853 1575 fax   713  646 3490       forwarded by travis mccullough hou ect on 01 22 2001 01 47 pm       william s bradford 01 22 2001 01 44 pm  to  travis mccullough hou ect ect cc  subject  re  response to pge request for gas works for me   have you run it by phillip allen  from  travis mccullough on 01 22 2001 01 29 pm to  william s bradford hou ect ect  jeffrey t hodge hou ect ect  richard shapiro na enron enron  elizabeth sager hou ect ect  james similarity steffes na enron enron cc  subject  response to pge request for gas please call me with any comments or questions  travis mccullough enron north america corp  1400 smith street eb 3817 houston texas 77002 phone    713  853 1575 fax   713  646 3490
0,1, george  below is a list of questions that keith and i had regarding the westgate project  ownership structure what will be the ownership structure  limited partnership  general partner  what are all the legal entities that will be involved and in what capacity regarding ownership and liabilities   who owns the land  improvements  who holds the various loans  is the land collateral  investment  what happens to initial investment  is it used to purchase land for cash secure future loans   why is the land cost spread out on the cash flow statement  when is the 700 000 actually needed  now or for the land closing  investment schedule  investment return is equity repayment the return of the original investment  is the plan to wait until the last unit is sold and closed before profits are distributed  debt which entity is the borrower for each loan and what recourse or collateral is associated with each loan  improvement construction are these the only two loans   looks like it from the cash flow statement  terms of each loan  uses of funds how will disbursements be made   by whom  what type of bank account   controls on max disbursement  internet viewing for investors  reports to track expenses vs plan  bookkeeping procedures to record actual expenses  what is the relationship of creekside builders to the project   do you get paid a markup on subcontractors as a general contractor and paid gain out of profits  do you or larry receive any money in the form of salary or personal expenses before the ultimate payout of profits  design and construction  when will design be complete  what input will investors have in selecting design and materials for units  what level of investor involvement will be possible during construction planning and permitting  does creekside have specific procedures for dealing with subcontractors  vendors  and other professionals  such as always getting 3 bids  payment schedules  or reference checking  are there any specific companies or individuals that you already plan to use  names  these questions are probably very basic to you  but as a first time investor in a project like this it is new to me   also  i want to learn as much as possible from the process  phillip      
0,0, i tried to run the model and it did not work 
0,1, subject oxxxyyconnntin no scriptt no doxxcstctorr neeedeed  your place to ggo too for all ur prreexxxxiscrlpt 10 n pi   sx   http    geofff  noxxcvw  com  goto  
0,0, george  we should hear from the bank in houston on monday  the best numbers and times to reach me  work 713 853 7041 fax 713 464 2391 cell 713 410 4679 home 713 463 8626 pallen70 hotmail com  home  pallen enron com  work  i am usually at work m f 7am 5 30pm   otherwise try me at home then on my cell  keiths numbers are  work 713 853 7069 fax 713 464 2391 cell 713 502 9402 home 713 667 5889 kholst enron com phillip 
0,1, subject decadent soto     95  0 ff for all  vi  a  g  ra   c  ia   l  is     l  evitra    credible   devil knows what   desperado   was at stake   tart   after him came   gain   in a brief  
0,1, subject clair the race isn  t over yet become the 10 inch man your woman craves  she wants you to click here  turn off notifications here  xv international exports ltd st  roberto  9330 belize city   belize 
0,1, subject up to 80 pnrecet off on meedication only here   paliourg  i  m sure it will come off   life is a succession of lessons which must be lived to be understood  paliourg   looking for a source to shop for medicatiymon  best viagkpra and cialjwis  quick weight  conclusional volitiency  loss and anti depressant medicatidgon  best cost on valiubjm and xanamrx  best deals   80 pnceret off  we ship wdorlwidego here and get it  http    selcydc  com  dl 3  index  php  id  dl 3 you are totally anonymous  ambition if it feeds at all   does so on the ambition of others  when you fear a foe   fear crushes your strength and this weakness gives strength to your opponents  
0,0, subject sexually  explicit  angelina jolie strip  ped and n  aked sexually  explicit  this e  mail contains images that are not suitable for children  you must be at least 18 to scroll down or view links  the naked actors and actresses malestars  com and femalestars  com has just launched a whole section dedicated to the nakedness of all those tomb rider actors and actreses get to know their real lives    see hundreds of nude photos and personal videos  angelina jolie  lara croft  since her debut in hackers   she  s been a total sex symbol  they  ve got all her best nude scenes and explicit candid shots  click here to see her naked pictures gerard butler  terry sheridan  is he straight or is he gay  they  ve got some explicit shots that will answer this question for sure  you won  t believe your eyes  click here to see his naked pictures who  s gay   who  s straight  click here for naked males click here for naked females this message was sent as part of a membership of adultfreely  com if this was reached in error please click here to be removed this message was sent from adultfreely  com located at 2207 concord pike wilmington   de 19803  2908 
0,1, subject fwd  v   codin  viagr   v  a  lium   xanax   soma   pntermi  n  rjmfswksttjn hi paliourg   we offer a complimentary medical consultation with one of our doctors to determine which treatment is best for you  order these pills   valium  xana  x   som  a   pntermin  vl  gra  a  tiv  n plus  fioric  3 t   tram   do    u   tr  m   l 3 vitr  a   p  rop 3 cia   a  cyc  0 vir   pro  z  c   p   xil   b  usp  r   adi  pex   ion  amin   m  3 ridia   x 3  nica    ambi 3  n   so  nata   fl 3 xe  ril   ce  3 br  ex most trusted name brands  begin your savings now  www  rxspecials  biz  best regards   my cundiff 
0,1, subject viicodin only  149 4 zui huge meds to choose at great discounts  save uup to 8 o   on all major brands of meds  qualitty assured or moneyy bacck guarranteedd    this is 1  time mailing  no  re moval are re  qui  red 
0,0,                        forwarded by phillip k allen hou ect on 09 26 2000 11 57 am                              bs stone   bs stone yahoo com  on 09 26 2000 04 47 40 am to   jeff   jeff freeyellow com  cc   phillip k allen   phillip k allen enron com  subject  closing jeff    is the closing today   after reviewing the  agreement i find it isn t binding as far as i can determine   it is  too vague and it doesn t sound like anything an attorney or title company  would draft for a real estate closing  but  of course  i could be  wrong     if this closing is going to take place without  this agreement then there is no point in me  following up on this document s validity     i will just need to go back to my closing documents  and see what s there and find out where i am with that and deal with this as  best i can    i guess i was expecting something that would be an  exhibit to a recordable document or something a little more exact  or  rather sort of a contract   this isn t either   i tried to get a  real estate atty on the phone last night but he was out of pocket   i  talked to a crim  atty friend and he said this is out of his area but doesn t  sound binding to him     i will go back to mine and phillip allen s  transaction and take a look at that but as vague and general as this is i  doubt that my signature  is even needed to complete this transaction    i am in after 12 noon if there is any need to contact me regarding the  closing    i really do not want to hold up anything or  generate more work for myself and i don t want to insult or annoy anyone but  this paper really doesn t seem to be something required for a closing   in  the event you do need my signature on something like this i would rather have  time to have it reviewed before i accept it    brenda     
